ram: set wl 32
ram: set size 64
ram: set size 4096
ram: set wl 32
ram: set size 32
ram: set wl 32
Profile Cycle             990:             726 evals,             225 toggles,            6898 zeroes,             539 ones
Profile Cycle             991:             733 evals,             209 toggles,            7067 zeroes,             483 ones
Profile Cycle             992:             787 evals,             177 toggles,            6876 zeroes,             398 ones
Profile Cycle             993:             717 evals,             145 toggles,            6989 zeroes,             495 ones
Profile Cycle             994:             776 evals,             144 toggles,            6750 zeroes,             492 ones
Profile Cycle             995:             776 evals,              53 toggles,            6796 zeroes,             536 ones
Profile Cycle             996:             762 evals,              97 toggles,            6737 zeroes,             457 ones
Profile Cycle             997:             753 evals,              25 toggles,            6660 zeroes,             435 ones
Profile Cycle             998:             754 evals,               8 toggles,            6664 zeroes,             432 ones
Profile Cycle             999:             755 evals,              17 toggles,            6667 zeroes,             431 ones
Profile Cycle            1000:             770 evals,              36 toggles,            6755 zeroes,             449 ones
Profile Cycle            1001:             766 evals,             127 toggles,            6811 zeroes,             446 ones
Profile Cycle            1002:             780 evals,             138 toggles,            6763 zeroes,             444 ones
Profile Cycle            1003:             796 evals,             247 toggles,            7063 zeroes,             593 ones
Profile Cycle            1004:             776 evals,             232 toggles,            6614 zeroes,             628 ones
Profile Cycle            1005:             784 evals,             172 toggles,            6820 zeroes,             796 ones
Profile Cycle            1006:             759 evals,             213 toggles,            6579 zeroes,             519 ones
Profile Cycle            1007:             750 evals,              28 toggles,            6502 zeroes,             497 ones
Profile Cycle            1008:             751 evals,               8 toggles,            6506 zeroes,             494 ones
Profile Cycle            1009:             752 evals,              17 toggles,            6509 zeroes,             493 ones
Profile Cycle            1010:             773 evals,              90 toggles,            6707 zeroes,             593 ones
Profile Cycle            1011:             769 evals,             245 toggles,            6701 zeroes,             652 ones
[1011] Sample(33) output: 191
Profile Cycle            1012:             705 evals,             337 toggles,            6752 zeroes,             598 ones
Profile Cycle            1013:             724 evals,             210 toggles,            6923 zeroes,             509 ones
Profile Cycle            1014:             736 evals,             157 toggles,            6932 zeroes,             429 ones
Profile Cycle            1015:             787 evals,              89 toggles,            6840 zeroes,             434 ones
Profile Cycle            1016:             715 evals,             176 toggles,            6881 zeroes,             570 ones
Profile Cycle            1017:             776 evals,             176 toggles,            6627 zeroes,             615 ones
Profile Cycle            1018:             776 evals,              47 toggles,            6667 zeroes,             665 ones
Profile Cycle            1019:             762 evals,             113 toggles,            6617 zeroes,             577 ones
Profile Cycle            1020:             753 evals,              28 toggles,            6525 zeroes,             570 ones
Profile Cycle            1021:             733 evals,              17 toggles,            6505 zeroes,             574 ones
Profile Cycle            1022:             755 evals,              25 toggles,            6518 zeroes,             580 ones
Profile Cycle            1023:             770 evals,              54 toggles,            6588 zeroes,             616 ones
Profile Cycle            1024:             787 evals,             193 toggles,            6638 zeroes,             636 ones
Profile Cycle            1025:             726 evals,             224 toggles,            6889 zeroes,             548 ones
Profile Cycle            1026:             754 evals,             190 toggles,            7081 zeroes,             486 ones
Profile Cycle            1027:             787 evals,             145 toggles,            6850 zeroes,             424 ones
Profile Cycle            1028:             717 evals,             124 toggles,            6991 zeroes,             493 ones
Profile Cycle            1029:             776 evals,             132 toggles,            6754 zeroes,             488 ones
Profile Cycle            1030:             776 evals,              41 toggles,            6800 zeroes,             532 ones
Profile Cycle            1031:             741 evals,             100 toggles,            6711 zeroes,             466 ones
Profile Cycle            1032:             753 evals,              60 toggles,            6686 zeroes,             409 ones
Profile Cycle            1033:             754 evals,              11 toggles,            6693 zeroes,             403 ones
Profile Cycle            1034:             755 evals,               8 toggles,            6687 zeroes,             411 ones
Profile Cycle            1035:             770 evals,              40 toggles,            6781 zeroes,             423 ones
Profile Cycle            1036:             787 evals,             105 toggles,            6840 zeroes,             434 ones
Profile Cycle            1037:             780 evals,             128 toggles,            6773 zeroes,             434 ones
Profile Cycle            1038:             796 evals,             244 toggles,            7067 zeroes,             589 ones
Profile Cycle            1039:             776 evals,             240 toggles,            6627 zeroes,             615 ones
Profile Cycle            1040:             784 evals,             163 toggles,            6880 zeroes,             736 ones
Profile Cycle            1041:             738 evals,             212 toggles,            6589 zeroes,             492 ones
Profile Cycle            1042:             750 evals,              38 toggles,            6531 zeroes,             468 ones
Profile Cycle            1043:             751 evals,              11 toggles,            6538 zeroes,             462 ones
Profile Cycle            1044:             752 evals,               8 toggles,            6532 zeroes,             470 ones
Profile Cycle            1045:             773 evals,              76 toggles,            6784 zeroes,             516 ones
Profile Cycle            1046:             790 evals,             185 toggles,            6847 zeroes,             523 ones
[1046] Sample(34) output: 194
Profile Cycle            1047:             705 evals,             227 toggles,            6873 zeroes,             477 ones
Profile Cycle            1048:             724 evals,             176 toggles,            6944 zeroes,             488 ones
Profile Cycle            1049:             736 evals,             176 toggles,            6976 zeroes,             385 ones
Profile Cycle            1050:             787 evals,              84 toggles,            6878 zeroes,             396 ones
Profile Cycle            1051:             694 evals,             214 toggles,            6868 zeroes,             566 ones
Profile Cycle            1052:             776 evals,             219 toggles,            6641 zeroes,             601 ones
Profile Cycle            1053:             776 evals,              56 toggles,            6678 zeroes,             654 ones
Profile Cycle            1054:             762 evals,             121 toggles,            6631 zeroes,             563 ones
Profile Cycle            1055:             753 evals,              35 toggles,            6545 zeroes,             550 ones
Profile Cycle            1056:             754 evals,               8 toggles,            6549 zeroes,             547 ones
Profile Cycle            1057:             755 evals,              11 toggles,            6546 zeroes,             552 ones
Profile Cycle            1058:             770 evals,              53 toggles,            6613 zeroes,             591 ones
Profile Cycle            1059:             787 evals,             211 toggles,            6690 zeroes,             584 ones
Profile Cycle            1060:             726 evals,             223 toggles,            6897 zeroes,             540 ones
Profile Cycle            1061:             733 evals,             216 toggles,            7068 zeroes,             482 ones
Profile Cycle            1062:             787 evals,             177 toggles,            6885 zeroes,             389 ones
Profile Cycle            1063:             717 evals,             145 toggles,            6998 zeroes,             486 ones
Profile Cycle            1064:             776 evals,             145 toggles,            6759 zeroes,             483 ones
Profile Cycle            1065:             776 evals,              53 toggles,            6805 zeroes,             527 ones
Profile Cycle            1066:             762 evals,              98 toggles,            6746 zeroes,             448 ones
Profile Cycle            1067:             753 evals,              27 toggles,            6665 zeroes,             430 ones
Profile Cycle            1068:             754 evals,               8 toggles,            6669 zeroes,             427 ones
Profile Cycle            1069:             755 evals,              17 toggles,            6672 zeroes,             426 ones
Profile Cycle            1070:             770 evals,              42 toggles,            6753 zeroes,             451 ones
Profile Cycle            1071:             766 evals,             145 toggles,            6797 zeroes,             460 ones
Profile Cycle            1072:             780 evals,             166 toggles,            6791 zeroes,             416 ones
Profile Cycle            1073:             796 evals,             263 toggles,            7061 zeroes,             595 ones
Profile Cycle            1074:             776 evals,             253 toggles,            6618 zeroes,             624 ones
Profile Cycle            1075:             784 evals,             170 toggles,            6817 zeroes,             799 ones
Profile Cycle            1076:             759 evals,             217 toggles,            6576 zeroes,             522 ones
Profile Cycle            1077:             750 evals,              29 toggles,            6499 zeroes,             500 ones
Profile Cycle            1078:             751 evals,               8 toggles,            6503 zeroes,             497 ones
Profile Cycle            1079:             752 evals,              17 toggles,            6506 zeroes,             496 ones
Profile Cycle            1080:             773 evals,              73 toggles,            6740 zeroes,             560 ones
Profile Cycle            1081:             769 evals,             214 toggles,            6782 zeroes,             571 ones
[1081] Sample(35) output: 197
Profile Cycle            1082:             705 evals,             261 toggles,            6820 zeroes,             530 ones
Profile Cycle            1083:             724 evals,             204 toggles,            6928 zeroes,             504 ones
Profile Cycle            1084:             736 evals,             171 toggles,            6945 zeroes,             416 ones
Profile Cycle            1085:             787 evals,              89 toggles,            6853 zeroes,             421 ones
Profile Cycle            1086:             715 evals,             176 toggles,            6894 zeroes,             557 ones
Profile Cycle            1087:             776 evals,             177 toggles,            6640 zeroes,             602 ones
Profile Cycle            1088:             776 evals,              47 toggles,            6680 zeroes,             652 ones
Profile Cycle            1089:             762 evals,             114 toggles,            6630 zeroes,             564 ones
Profile Cycle            1090:             753 evals,              28 toggles,            6538 zeroes,             557 ones
Profile Cycle            1091:             733 evals,              20 toggles,            6518 zeroes,             561 ones
Profile Cycle            1092:             755 evals,              35 toggles,            6533 zeroes,             565 ones
Profile Cycle            1093:             770 evals,              55 toggles,            6603 zeroes,             601 ones
Profile Cycle            1094:             787 evals,             187 toggles,            6653 zeroes,             621 ones
Profile Cycle            1095:             726 evals,             222 toggles,            6877 zeroes,             560 ones
Profile Cycle            1096:             754 evals,             187 toggles,            7064 zeroes,             503 ones
Profile Cycle            1097:             787 evals,             155 toggles,            6853 zeroes,             421 ones
Profile Cycle            1098:             717 evals,             146 toggles,            6966 zeroes,             518 ones
Profile Cycle            1099:             776 evals,             153 toggles,            6736 zeroes,             506 ones
Profile Cycle            1100:             776 evals,              47 toggles,            6776 zeroes,             556 ones
Profile Cycle            1101:             741 evals,             106 toggles,            6690 zeroes,             487 ones
Profile Cycle            1102:             753 evals,              53 toggles,            6658 zeroes,             437 ones
Profile Cycle            1103:             754 evals,              11 toggles,            6665 zeroes,             431 ones
Profile Cycle            1104:             755 evals,               8 toggles,            6659 zeroes,             439 ones
Profile Cycle            1105:             770 evals,              46 toggles,            6746 zeroes,             458 ones
Profile Cycle            1106:             787 evals,             126 toggles,            6811 zeroes,             463 ones
Profile Cycle            1107:             780 evals,             140 toggles,            6764 zeroes,             443 ones
Profile Cycle            1108:             796 evals,             261 toggles,            7031 zeroes,             625 ones
Profile Cycle            1109:             776 evals,             262 toggles,            6597 zeroes,             645 ones
Profile Cycle            1110:             784 evals,             132 toggles,            6804 zeroes,             812 ones
Profile Cycle            1111:             738 evals,             232 toggles,            6548 zeroes,             533 ones
Profile Cycle            1112:             750 evals,              55 toggles,            6507 zeroes,             492 ones
Profile Cycle            1113:             751 evals,              11 toggles,            6514 zeroes,             486 ones
Profile Cycle            1114:             752 evals,               8 toggles,            6508 zeroes,             494 ones
Profile Cycle            1115:             773 evals,              77 toggles,            6748 zeroes,             552 ones
Profile Cycle            1116:             790 evals,             209 toggles,            6814 zeroes,             556 ones
[1116] Sample(36) output: 201
Profile Cycle            1117:             705 evals,             256 toggles,            6838 zeroes,             512 ones
Profile Cycle            1118:             724 evals,             212 toggles,            6929 zeroes,             503 ones
Profile Cycle            1119:             736 evals,             186 toggles,            6961 zeroes,             400 ones
Profile Cycle            1120:             787 evals,              84 toggles,            6863 zeroes,             411 ones
Profile Cycle            1121:             694 evals,             212 toggles,            6853 zeroes,             581 ones
Profile Cycle            1122:             776 evals,             220 toggles,            6606 zeroes,             636 ones
Profile Cycle            1123:             776 evals,              56 toggles,            6643 zeroes,             689 ones
Profile Cycle            1124:             762 evals,             120 toggles,            6596 zeroes,             598 ones
Profile Cycle            1125:             753 evals,              35 toggles,            6510 zeroes,             585 ones
Profile Cycle            1126:             754 evals,               8 toggles,            6514 zeroes,             582 ones
Profile Cycle            1127:             755 evals,              11 toggles,            6511 zeroes,             587 ones
Profile Cycle            1128:             770 evals,              52 toggles,            6578 zeroes,             626 ones
Profile Cycle            1129:             787 evals,             213 toggles,            6655 zeroes,             619 ones
Profile Cycle            1130:             726 evals,             226 toggles,            6847 zeroes,             590 ones
Profile Cycle            1131:             733 evals,             217 toggles,            7016 zeroes,             534 ones
Profile Cycle            1132:             787 evals,             189 toggles,            6864 zeroes,             410 ones
Profile Cycle            1133:             717 evals,             167 toggles,            6949 zeroes,             535 ones
Profile Cycle            1134:             776 evals,             166 toggles,            6717 zeroes,             525 ones
Profile Cycle            1135:             776 evals,              59 toggles,            6757 zeroes,             575 ones
Profile Cycle            1136:             762 evals,             113 toggles,            6710 zeroes,             484 ones
Profile Cycle            1137:             753 evals,              30 toggles,            6625 zeroes,             470 ones
Profile Cycle            1138:             754 evals,               8 toggles,            6629 zeroes,             467 ones
Profile Cycle            1139:             755 evals,              17 toggles,            6632 zeroes,             466 ones
Profile Cycle            1140:             770 evals,              50 toggles,            6706 zeroes,             498 ones
Profile Cycle            1141:             766 evals,             164 toggles,            6753 zeroes,             504 ones
Profile Cycle            1142:             780 evals,             166 toggles,            6754 zeroes,             453 ones
Profile Cycle            1143:             796 evals,             306 toggles,            6997 zeroes,             659 ones
Profile Cycle            1144:             776 evals,             277 toggles,            6560 zeroes,             682 ones
Profile Cycle            1145:             784 evals,             167 toggles,            6741 zeroes,             875 ones
Profile Cycle            1146:             759 evals,             232 toggles,            6532 zeroes,             566 ones
Profile Cycle            1147:             750 evals,              30 toggles,            6455 zeroes,             544 ones
Profile Cycle            1148:             751 evals,               8 toggles,            6459 zeroes,             541 ones
Profile Cycle            1149:             752 evals,              17 toggles,            6462 zeroes,             540 ones
Profile Cycle            1150:             773 evals,              73 toggles,            6696 zeroes,             604 ones
Profile Cycle            1151:             769 evals,             232 toggles,            6756 zeroes,             597 ones
[1151] Sample(37) output: 204
Profile Cycle            1152:             705 evals,             266 toggles,            6795 zeroes,             555 ones
Profile Cycle            1153:             724 evals,             215 toggles,            6886 zeroes,             546 ones
Profile Cycle            1154:             736 evals,             179 toggles,            6917 zeroes,             444 ones
Profile Cycle            1155:             787 evals,              90 toggles,            6825 zeroes,             449 ones
Profile Cycle            1156:             715 evals,             192 toggles,            6836 zeroes,             615 ones
Profile Cycle            1157:             776 evals,             187 toggles,            6588 zeroes,             654 ones
Profile Cycle            1158:             776 evals,              53 toggles,            6622 zeroes,             710 ones
Profile Cycle            1159:             762 evals,             132 toggles,            6584 zeroes,             610 ones
Profile Cycle            1160:             753 evals,              29 toggles,            6492 zeroes,             603 ones
Profile Cycle            1161:             733 evals,              17 toggles,            6472 zeroes,             607 ones
Profile Cycle            1162:             755 evals,              37 toggles,            6515 zeroes,             583 ones
Profile Cycle            1163:             770 evals,              56 toggles,            6585 zeroes,             619 ones
Profile Cycle            1164:             787 evals,             204 toggles,            6653 zeroes,             621 ones
Profile Cycle            1165:             726 evals,             227 toggles,            6887 zeroes,             550 ones
Profile Cycle            1166:             754 evals,             204 toggles,            7087 zeroes,             480 ones
Profile Cycle            1167:             787 evals,             145 toggles,            6856 zeroes,             418 ones
Profile Cycle            1168:             717 evals,             132 toggles,            7003 zeroes,             481 ones
Profile Cycle            1169:             776 evals,             133 toggles,            6766 zeroes,             476 ones
Profile Cycle            1170:             776 evals,              41 toggles,            6812 zeroes,             520 ones
Profile Cycle            1171:             741 evals,              95 toggles,            6717 zeroes,             460 ones
Profile Cycle            1172:             753 evals,              42 toggles,            6666 zeroes,             429 ones
Profile Cycle            1173:             754 evals,              11 toggles,            6673 zeroes,             423 ones
Profile Cycle            1174:             755 evals,               8 toggles,            6667 zeroes,             431 ones
Profile Cycle            1175:             770 evals,              44 toggles,            6754 zeroes,             450 ones
Profile Cycle            1176:             787 evals,             113 toggles,            6801 zeroes,             473 ones
Profile Cycle            1177:             780 evals,             140 toggles,            6754 zeroes,             453 ones
Profile Cycle            1178:             796 evals,             284 toggles,            7018 zeroes,             638 ones
Profile Cycle            1179:             776 evals,             263 toggles,            6584 zeroes,             658 ones
Profile Cycle            1180:             784 evals,             165 toggles,            6804 zeroes,             812 ones
Profile Cycle            1181:             738 evals,             228 toggles,            6542 zeroes,             539 ones
Profile Cycle            1182:             750 evals,              43 toggles,            6496 zeroes,             503 ones
Profile Cycle            1183:             751 evals,              11 toggles,            6503 zeroes,             497 ones
Profile Cycle            1184:             752 evals,               8 toggles,            6497 zeroes,             505 ones
Profile Cycle            1185:             773 evals,              82 toggles,            6725 zeroes,             575 ones
Profile Cycle            1186:             790 evals,             221 toggles,            6779 zeroes,             591 ones
[1186] Sample(38) output: 206
Profile Cycle            1187:             705 evals,             272 toggles,            6799 zeroes,             551 ones
Profile Cycle            1188:             724 evals,             199 toggles,            6890 zeroes,             542 ones
Profile Cycle            1189:             736 evals,             194 toggles,            6944 zeroes,             417 ones
Profile Cycle            1190:             787 evals,              85 toggles,            6846 zeroes,             428 ones
Profile Cycle            1191:             694 evals,             247 toggles,            6806 zeroes,             628 ones
Profile Cycle            1192:             776 evals,             233 toggles,            6577 zeroes,             665 ones
Profile Cycle            1193:             776 evals,              62 toggles,            6608 zeroes,             724 ones
Profile Cycle            1194:             762 evals,             139 toggles,            6573 zeroes,             621 ones
Profile Cycle            1195:             753 evals,              32 toggles,            6495 zeroes,             600 ones
Profile Cycle            1196:             754 evals,               8 toggles,            6499 zeroes,             597 ones
Profile Cycle            1197:             755 evals,              11 toggles,            6496 zeroes,             602 ones
Profile Cycle            1198:             770 evals,              44 toggles,            6577 zeroes,             627 ones
Profile Cycle            1199:             787 evals,             204 toggles,            6696 zeroes,             578 ones
Profile Cycle            1200:             726 evals,             211 toggles,            6861 zeroes,             576 ones
Profile Cycle            1201:             733 evals,             229 toggles,            7040 zeroes,             510 ones
Profile Cycle            1202:             787 evals,             173 toggles,            6851 zeroes,             423 ones
Profile Cycle            1203:             717 evals,             149 toggles,            6967 zeroes,             517 ones
Profile Cycle            1204:             776 evals,             146 toggles,            6728 zeroes,             514 ones
Profile Cycle            1205:             776 evals,              53 toggles,            6774 zeroes,             558 ones
Profile Cycle            1206:             762 evals,              99 toggles,            6715 zeroes,             479 ones
Profile Cycle            1207:             753 evals,              31 toggles,            6626 zeroes,             469 ones
Profile Cycle            1208:             754 evals,               8 toggles,            6630 zeroes,             466 ones
Profile Cycle            1209:             755 evals,              17 toggles,            6633 zeroes,             465 ones
Profile Cycle            1210:             770 evals,              52 toggles,            6700 zeroes,             504 ones
Profile Cycle            1211:             766 evals,             162 toggles,            6717 zeroes,             540 ones
Profile Cycle            1212:             780 evals,             288 toggles,            6914 zeroes,             293 ones
Profile Cycle            1213:             796 evals,             270 toggles,            7184 zeroes,             472 ones
Profile Cycle            1214:             776 evals,             251 toggles,            6741 zeroes,             501 ones
Profile Cycle            1215:             784 evals,             158 toggles,            6953 zeroes,             663 ones
Profile Cycle            1216:             759 evals,             218 toggles,            6723 zeroes,             375 ones
Profile Cycle            1217:             750 evals,              29 toggles,            6646 zeroes,             353 ones
Profile Cycle            1218:             751 evals,               8 toggles,            6650 zeroes,             350 ones
Profile Cycle            1219:             752 evals,              17 toggles,            6653 zeroes,             349 ones
Profile Cycle            1220:             773 evals,              83 toggles,            6863 zeroes,             437 ones
Profile Cycle            1221:             769 evals,             238 toggles,            6878 zeroes,             475 ones
[1221] Sample(39) output: 207
Profile Cycle            1222:             705 evals,             311 toggles,            6925 zeroes,             425 ones
Profile Cycle            1223:             724 evals,             222 toggles,            7070 zeroes,             362 ones
Profile Cycle            1224:             736 evals,             175 toggles,            7095 zeroes,             266 ones
Profile Cycle            1225:             787 evals,              89 toggles,            7003 zeroes,             271 ones
Profile Cycle            1226:             715 evals,             172 toggles,            7038 zeroes,             413 ones
Profile Cycle            1227:             776 evals,             175 toggles,            6784 zeroes,             458 ones
Profile Cycle            1228:             776 evals,              47 toggles,            6824 zeroes,             508 ones
Profile Cycle            1229:             762 evals,             112 toggles,            6774 zeroes,             420 ones
Profile Cycle            1230:             753 evals,              26 toggles,            6686 zeroes,             409 ones
Profile Cycle            1231:             733 evals,              23 toggles,            6666 zeroes,             413 ones
Profile Cycle            1232:             755 evals,              33 toggles,            6677 zeroes,             421 ones
Profile Cycle            1233:             770 evals,              51 toggles,            6754 zeroes,             450 ones
Profile Cycle            1234:             787 evals,             183 toggles,            6816 zeroes,             458 ones
Profile Cycle            1235:             726 evals,             221 toggles,            7026 zeroes,             411 ones
Profile Cycle            1236:             754 evals,             187 toggles,            7213 zeroes,             354 ones
Profile Cycle            1237:             787 evals,             155 toggles,            7002 zeroes,             272 ones
Profile Cycle            1238:             717 evals,             154 toggles,            7121 zeroes,             363 ones
Profile Cycle            1239:             776 evals,             153 toggles,            6891 zeroes,             351 ones
Profile Cycle            1240:             776 evals,              47 toggles,            6931 zeroes,             401 ones
Profile Cycle            1241:             741 evals,             106 toggles,            6845 zeroes,             332 ones
Profile Cycle            1242:             753 evals,              51 toggles,            6803 zeroes,             292 ones
Profile Cycle            1243:             754 evals,              11 toggles,            6810 zeroes,             286 ones
Profile Cycle            1244:             755 evals,               8 toggles,            6804 zeroes,             294 ones
Profile Cycle            1245:             770 evals,              49 toggles,            6884 zeroes,             320 ones
Profile Cycle            1246:             787 evals,             132 toggles,            6937 zeroes,             337 ones
Profile Cycle            1247:             780 evals,             152 toggles,            6910 zeroes,             297 ones
Profile Cycle            1248:             796 evals,             288 toggles,            7179 zeroes,             477 ones
Profile Cycle            1249:             776 evals,             258 toggles,            6743 zeroes,             499 ones
Profile Cycle            1250:             784 evals,             108 toggles,            6948 zeroes,             668 ones
Profile Cycle            1251:             738 evals,             227 toggles,            6691 zeroes,             390 ones
Profile Cycle            1252:             750 evals,              45 toggles,            6647 zeroes,             352 ones
Profile Cycle            1253:             751 evals,              11 toggles,            6654 zeroes,             346 ones
Profile Cycle            1254:             752 evals,               8 toggles,            6648 zeroes,             354 ones
Profile Cycle            1255:             773 evals,              87 toggles,            6864 zeroes,             436 ones
Profile Cycle            1256:             790 evals,             231 toggles,            6906 zeroes,             464 ones
[1256] Sample(40) output: 207
Profile Cycle            1257:             705 evals,             300 toggles,            6926 zeroes,             424 ones
Profile Cycle            1258:             724 evals,             212 toggles,            7057 zeroes,             375 ones
Profile Cycle            1259:             736 evals,             186 toggles,            7089 zeroes,             272 ones
Profile Cycle            1260:             787 evals,              84 toggles,            6991 zeroes,             283 ones
Profile Cycle            1261:             694 evals,             210 toggles,            6969 zeroes,             465 ones
Profile Cycle            1262:             776 evals,             216 toggles,            6761 zeroes,             481 ones
Profile Cycle            1263:             776 evals,              56 toggles,            6798 zeroes,             534 ones
Profile Cycle            1264:             762 evals,             120 toggles,            6751 zeroes,             443 ones
Profile Cycle            1265:             753 evals,              35 toggles,            6665 zeroes,             430 ones
Profile Cycle            1266:             754 evals,               8 toggles,            6669 zeroes,             427 ones
Profile Cycle            1267:             755 evals,              11 toggles,            6666 zeroes,             432 ones
Profile Cycle            1268:             770 evals,              55 toggles,            6733 zeroes,             471 ones
Profile Cycle            1269:             787 evals,             213 toggles,            6810 zeroes,             464 ones
Profile Cycle            1270:             726 evals,             210 toggles,            7008 zeroes,             429 ones
Profile Cycle            1271:             733 evals,             235 toggles,            7186 zeroes,             364 ones
Profile Cycle            1272:             787 evals,             186 toggles,            7018 zeroes,             256 ones
Profile Cycle            1273:             717 evals,             171 toggles,            7106 zeroes,             378 ones
Profile Cycle            1274:             776 evals,             166 toggles,            6874 zeroes,             368 ones
Profile Cycle            1275:             776 evals,              59 toggles,            6914 zeroes,             418 ones
Profile Cycle            1276:             762 evals,             113 toggles,            6867 zeroes,             327 ones
Profile Cycle            1277:             753 evals,              32 toggles,            6778 zeroes,             317 ones
Profile Cycle            1278:             754 evals,               8 toggles,            6782 zeroes,             314 ones
Profile Cycle            1279:             755 evals,              17 toggles,            6785 zeroes,             313 ones
Profile Cycle            1280:             770 evals,              52 toggles,            6852 zeroes,             352 ones
Profile Cycle            1281:             766 evals,             168 toggles,            6896 zeroes,             361 ones
Profile Cycle            1282:             780 evals,             278 toggles,            6758 zeroes,             449 ones
Profile Cycle            1283:             796 evals,             332 toggles,            6973 zeroes,             683 ones
Profile Cycle            1284:             776 evals,             294 toggles,            6540 zeroes,             702 ones
Profile Cycle            1285:             784 evals,             157 toggles,            6732 zeroes,             884 ones
Profile Cycle            1286:             759 evals,             247 toggles,            6535 zeroes,             563 ones
Profile Cycle            1287:             750 evals,              31 toggles,            6458 zeroes,             541 ones
Profile Cycle            1288:             751 evals,               8 toggles,            6462 zeroes,             538 ones
Profile Cycle            1289:             752 evals,              17 toggles,            6465 zeroes,             537 ones
Profile Cycle            1290:             773 evals,              80 toggles,            6687 zeroes,             613 ones
Profile Cycle            1291:             769 evals,             257 toggles,            6756 zeroes,             597 ones
[1291] Sample(41) output: 206
Profile Cycle            1292:             705 evals,             302 toggles,            6797 zeroes,             553 ones
Profile Cycle            1293:             724 evals,             211 toggles,            6908 zeroes,             524 ones
Profile Cycle            1294:             736 evals,             183 toggles,            6939 zeroes,             422 ones
Profile Cycle            1295:             787 evals,              90 toggles,            6847 zeroes,             427 ones
Profile Cycle            1296:             715 evals,             196 toggles,            6858 zeroes,             593 ones
Profile Cycle            1297:             776 evals,             186 toggles,            6610 zeroes,             632 ones
Profile Cycle            1298:             776 evals,              53 toggles,            6644 zeroes,             688 ones
Profile Cycle            1299:             762 evals,             131 toggles,            6606 zeroes,             588 ones
Profile Cycle            1300:             753 evals,              25 toggles,            6522 zeroes,             573 ones
Profile Cycle            1301:             733 evals,              17 toggles,            6508 zeroes,             571 ones
Profile Cycle            1302:             755 evals,              21 toggles,            6533 zeroes,             565 ones
Profile Cycle            1303:             770 evals,              45 toggles,            6617 zeroes,             587 ones
Profile Cycle            1304:             787 evals,             186 toggles,            6709 zeroes,             565 ones
Profile Cycle            1305:             726 evals,             203 toggles,            6888 zeroes,             549 ones
Profile Cycle            1306:             754 evals,             201 toggles,            7083 zeroes,             484 ones
Profile Cycle            1307:             787 evals,             155 toggles,            6872 zeroes,             402 ones
Profile Cycle            1308:             717 evals,             154 toggles,            6991 zeroes,             493 ones
Profile Cycle            1309:             776 evals,             154 toggles,            6761 zeroes,             481 ones
Profile Cycle            1310:             776 evals,              47 toggles,            6801 zeroes,             531 ones
Profile Cycle            1311:             741 evals,             113 toggles,            6727 zeroes,             450 ones
Profile Cycle            1312:             753 evals,              53 toggles,            6655 zeroes,             440 ones
Profile Cycle            1313:             754 evals,              11 toggles,            6662 zeroes,             434 ones
Profile Cycle            1314:             755 evals,               8 toggles,            6656 zeroes,             442 ones
Profile Cycle            1315:             770 evals,              56 toggles,            6729 zeroes,             475 ones
Profile Cycle            1316:             787 evals,             146 toggles,            6770 zeroes,             504 ones
Profile Cycle            1317:             780 evals,             164 toggles,            6763 zeroes,             444 ones
Profile Cycle            1318:             796 evals,             273 toggles,            7032 zeroes,             624 ones
Profile Cycle            1319:             776 evals,             258 toggles,            6596 zeroes,             646 ones
Profile Cycle            1320:             784 evals,             141 toggles,            6815 zeroes,             801 ones
Profile Cycle            1321:             738 evals,             227 toggles,            6556 zeroes,             525 ones
Profile Cycle            1322:             750 evals,              39 toggles,            6495 zeroes,             504 ones
Profile Cycle            1323:             751 evals,              11 toggles,            6502 zeroes,             498 ones
Profile Cycle            1324:             752 evals,               8 toggles,            6496 zeroes,             506 ones
Profile Cycle            1325:             773 evals,              84 toggles,            6724 zeroes,             576 ones
Profile Cycle            1326:             790 evals,             221 toggles,            6778 zeroes,             592 ones
[1326] Sample(42) output: 205
Profile Cycle            1327:             705 evals,             277 toggles,            6798 zeroes,             552 ones
Profile Cycle            1328:             724 evals,             211 toggles,            6889 zeroes,             543 ones
Profile Cycle            1329:             736 evals,             194 toggles,            6943 zeroes,             418 ones
Profile Cycle            1330:             787 evals,              85 toggles,            6845 zeroes,             429 ones
Profile Cycle            1331:             694 evals,             230 toggles,            6802 zeroes,             632 ones
Profile Cycle            1332:             776 evals,             225 toggles,            6590 zeroes,             652 ones
Profile Cycle            1333:             776 evals,              62 toggles,            6621 zeroes,             711 ones
Profile Cycle            1334:             762 evals,             135 toggles,            6586 zeroes,             608 ones
Profile Cycle            1335:             753 evals,              34 toggles,            6504 zeroes,             591 ones
Profile Cycle            1336:             754 evals,               8 toggles,            6508 zeroes,             588 ones
Profile Cycle            1337:             755 evals,              11 toggles,            6505 zeroes,             593 ones
Profile Cycle            1338:             770 evals,              50 toggles,            6579 zeroes,             625 ones
Profile Cycle            1339:             787 evals,             212 toggles,            6686 zeroes,             588 ones
Profile Cycle            1340:             726 evals,             199 toggles,            6853 zeroes,             584 ones
Profile Cycle            1341:             733 evals,             227 toggles,            7030 zeroes,             520 ones
Profile Cycle            1342:             787 evals,             179 toggles,            6852 zeroes,             422 ones
Profile Cycle            1343:             717 evals,             175 toggles,            6943 zeroes,             541 ones
